date,load
2021-09-11 07:00:00,4953.083
2021-09-11 08:00:00,5201.311
2021-09-11 09:00:00,5611.8765
2021-09-11 10:00:00,5940.7524
2021-09-11 11:00:00,6265.3364
2021-09-11 12:00:00,6652.6157
2021-09-11 13:00:00,6968.7783
2021-09-11 14:00:00,7171.0205
2021-09-11 15:00:00,7355.7144
2021-09-11 16:00:00,7550.2837
2021-09-11 17:00:00,7830.792
2021-09-11 18:00:00,7912.4985
2021-09-11 19:00:00,7806.9355
2021-09-11 20:00:00,7813.0923
2021-09-11 21:00:00,7811.4624
2021-09-11 22:00:00,7617.985
2021-09-11 23:00:00,7352.998
2021-09-12 00:00:00,6522.9536
2021-09-12 01:00:00,6204.37
2021-09-12 02:00:00,5886.441
2021-09-12 03:00:00,5654.537
2021-09-12 04:00:00,5481.929
2021-09-12 05:00:00,5365.6494
2021-09-12 06:00:00,5417.429
2021-09-12 07:00:00,5443.5933
2021-09-12 08:00:00,5621.9717
2021-09-12 09:00:00,5877.656
2021-09-12 10:00:00,6099.428
2021-09-12 11:00:00,6350.4004
2021-09-12 12:00:00,6423.853
2021-09-12 13:00:00,6461.9604
2021-09-12 14:00:00,6442.2744
2021-09-12 15:00:00,6450.998
2021-09-12 16:00:00,6472.2407
2021-09-12 17:00:00,6662.861
2021-09-12 18:00:00,6610.753
2021-09-12 19:00:00,6499.0986
2021-09-12 20:00:00,6377.0635
2021-09-12 21:00:00,6238.2793
2021-09-12 22:00:00,5976.8354
2021-09-12 23:00:00,5698.582
2021-09-13 00:00:00,5254.9546
2021-09-13 01:00:00,4933.334
2021-09-13 02:00:00,4706.0513
2021-09-13 03:00:00,4499.876
2021-09-13 04:00:00,4374.632
2021-09-13 05:00:00,4431.885
2021-09-13 06:00:00,4645.8057
2021-09-13 07:00:00,5069.325
2021-09-13 08:00:00,5629.908
2021-09-13 09:00:00,6250.247
2021-09-13 10:00:00,6333.578
2021-09-13 11:00:00,6409.3174
2021-09-13 12:00:00,6397.228
2021-09-13 13:00:00,6494.2007
2021-09-13 14:00:00,6361.048
2021-09-13 15:00:00,6411.7344
2021-09-13 16:00:00,6399.068
2021-09-13 17:00:00,6406.7856
2021-09-13 18:00:00,6301.036
2021-09-13 19:00:00,6065.5176
2021-09-13 20:00:00,5885.3237
2021-09-13 21:00:00,5691.2705
2021-09-13 22:00:00,5437.835
2021-09-13 23:00:00,5249.076
