date,load
2021-09-11 12:00:00,6430.111
2021-09-11 13:00:00,6516.0586
2021-09-11 14:00:00,6550.0454
2021-09-11 15:00:00,6644.797
2021-09-11 16:00:00,6724.32
2021-09-11 17:00:00,6819.0093
2021-09-11 18:00:00,6905.401
2021-09-11 19:00:00,6957.0674
2021-09-11 20:00:00,6912.662
2021-09-11 21:00:00,6700.082
2021-09-11 22:00:00,6360.3174
2021-09-11 23:00:00,5951.6753
2021-09-12 00:00:00,5338.1934
2021-09-12 01:00:00,4812.97
2021-09-12 02:00:00,4379.691
2021-09-12 03:00:00,4040.1655
2021-09-12 04:00:00,3848.1611
2021-09-12 05:00:00,3908.659
2021-09-12 06:00:00,4098.466
2021-09-12 07:00:00,4529.3438
2021-09-12 08:00:00,4990.071
2021-09-12 09:00:00,5387.733
2021-09-12 10:00:00,5737.3164
2021-09-12 11:00:00,5982.262
2021-09-12 12:00:00,6207.5874
2021-09-12 13:00:00,6422.1055
2021-09-12 14:00:00,6610.4688
2021-09-12 15:00:00,6748.532
2021-09-12 16:00:00,6861.7505
2021-09-12 17:00:00,6930.3843
2021-09-12 18:00:00,7082.4126
2021-09-12 19:00:00,7152.4644
2021-09-12 20:00:00,7134.8154
2021-09-12 21:00:00,6938.9663
2021-09-12 22:00:00,6608.371
2021-09-12 23:00:00,6128.2505
2021-09-13 00:00:00,5319.3745
2021-09-13 01:00:00,4751.809
2021-09-13 02:00:00,4283.167
2021-09-13 03:00:00,4119.004
2021-09-13 04:00:00,4184.7925
2021-09-13 05:00:00,4638.4023
2021-09-13 06:00:00,5281.869
2021-09-13 07:00:00,6217.8047
2021-09-13 08:00:00,7014.308
2021-09-13 09:00:00,7658.3096
2021-09-13 10:00:00,8093.4473
2021-09-13 11:00:00,8321.849
2021-09-13 12:00:00,8460.328
2021-09-13 13:00:00,8567.326
2021-09-13 14:00:00,8572.335
2021-09-13 15:00:00,8670.568
2021-09-13 16:00:00,8534.07
2021-09-13 17:00:00,8554.177
2021-09-13 18:00:00,8439.556
2021-09-13 19:00:00,8264.606
2021-09-13 20:00:00,7943.7373
2021-09-13 21:00:00,7410.4355
2021-09-13 22:00:00,6842.281
2021-09-13 23:00:00,6105.56
