date,load
2021-09-13 11:00:00,6775.804
2021-09-13 12:00:00,6817.813
2021-09-13 13:00:00,6891.3394
2021-09-13 14:00:00,6838.168
2021-09-13 15:00:00,6848.4907
2021-09-13 16:00:00,6785.772
2021-09-13 17:00:00,6725.809
2021-09-13 18:00:00,6567.9863
2021-09-13 19:00:00,6184.646
2021-09-13 20:00:00,5849.7534
2021-09-13 21:00:00,5646.109
2021-09-13 22:00:00,5461.241
2021-09-13 23:00:00,5363.9844
