date,load
2021-09-10 01:00:00,5470.4243
2021-09-10 02:00:00,5213.387
2021-09-10 03:00:00,5023.566
2021-09-10 04:00:00,4966.263
2021-09-10 05:00:00,4983.1104
2021-09-10 06:00:00,5290.7397
2021-09-10 07:00:00,5788.7964
2021-09-10 08:00:00,6243.247
2021-09-10 09:00:00,6572.996
2021-09-10 10:00:00,6717.6406
2021-09-10 11:00:00,6830.694
2021-09-10 12:00:00,6973.046
2021-09-10 13:00:00,6945.453
2021-09-10 14:00:00,6852.721
2021-09-10 15:00:00,6995.762
2021-09-10 16:00:00,6997.965
2021-09-10 17:00:00,6989.008
2021-09-10 18:00:00,6838.5786
2021-09-10 19:00:00,6711.511
2021-09-10 20:00:00,6453.3174
2021-09-10 21:00:00,6265.4575
2021-09-10 22:00:00,6047.701
2021-09-10 23:00:00,5765.2803
2021-09-11 00:00:00,5170.499
2021-09-11 01:00:00,4957.6323
2021-09-11 02:00:00,4708.2637
2021-09-11 03:00:00,4582.1636
2021-09-11 04:00:00,4493.006
2021-09-11 05:00:00,4461.698
2021-09-11 06:00:00,4501.58
2021-09-11 07:00:00,4685.1772
2021-09-11 08:00:00,5017.835
2021-09-11 09:00:00,5416.8706
2021-09-11 10:00:00,5786.916
2021-09-11 11:00:00,5911.3257
2021-09-11 12:00:00,5981.9863
2021-09-11 13:00:00,6063.7876
2021-09-11 14:00:00,6159.1284
2021-09-11 15:00:00,6072.8154
2021-09-11 16:00:00,6164.0864
2021-09-11 17:00:00,6176.8105
2021-09-11 18:00:00,6099.18
2021-09-11 19:00:00,6022.856
2021-09-11 20:00:00,5954.9355
2021-09-11 21:00:00,5917.3354
2021-09-11 22:00:00,5835.7407
2021-09-11 23:00:00,5656.7134
2021-09-12 00:00:00,5444.3823
2021-09-12 01:00:00,5150.881
2021-09-12 02:00:00,4909.628
2021-09-12 03:00:00,4783.0654
2021-09-12 04:00:00,4721.7744
2021-09-12 05:00:00,4679.3584
2021-09-12 06:00:00,4723.816
2021-09-12 07:00:00,4834.209
2021-09-12 08:00:00,5055.3843
2021-09-12 09:00:00,5369.5664
2021-09-12 10:00:00,5660.738
2021-09-12 11:00:00,5971.491
2021-09-12 12:00:00,6236.6206
2021-09-12 13:00:00,6508.2925
2021-09-12 14:00:00,6686.8364
2021-09-12 15:00:00,6811.693
2021-09-12 16:00:00,6908.1313
2021-09-12 17:00:00,6940.0625
2021-09-12 18:00:00,6846.9287
2021-09-12 19:00:00,6953.4277
2021-09-12 20:00:00,6992.0327
2021-09-12 21:00:00,7015.5103
2021-09-12 22:00:00,6989.2354
2021-09-12 23:00:00,6504.421
2021-09-13 00:00:00,6419.9204
2021-09-13 01:00:00,6143.7793
2021-09-13 02:00:00,5808.062
2021-09-13 03:00:00,5651.6943
2021-09-13 04:00:00,5570.6157
2021-09-13 05:00:00,5692.5225
2021-09-13 06:00:00,6133.5957
2021-09-13 07:00:00,6555.7183
2021-09-13 08:00:00,7020.528
2021-09-13 09:00:00,7366.6367
2021-09-13 10:00:00,7681.9487
2021-09-13 11:00:00,7866.401
2021-09-13 12:00:00,8295.74
2021-09-13 13:00:00,8567.478
2021-09-13 14:00:00,8513.571
2021-09-13 15:00:00,8729.249
2021-09-13 16:00:00,8595.012
2021-09-13 17:00:00,8639.211
2021-09-13 18:00:00,8414.397
2021-09-13 19:00:00,8341.779
2021-09-13 20:00:00,8148.7974
2021-09-13 21:00:00,7999.038
2021-09-13 22:00:00,7409.3647
2021-09-13 23:00:00,6340.386
