date,load
2021-09-10 12:00:00,6733.142
2021-09-10 13:00:00,6692.242
2021-09-10 14:00:00,6730.013
2021-09-10 15:00:00,6785.131
2021-09-10 16:00:00,6758.4224
2021-09-10 17:00:00,6707.0605
2021-09-10 18:00:00,6599.0938
2021-09-10 19:00:00,6495.271
2021-09-10 20:00:00,6325.779
2021-09-10 21:00:00,6148.775
2021-09-10 22:00:00,5948.892
2021-09-10 23:00:00,5704.8013
2021-09-11 00:00:00,5133.7803
2021-09-11 01:00:00,4916.6177
2021-09-11 02:00:00,4659.063
2021-09-11 03:00:00,4516.6045
2021-09-11 04:00:00,4411.3843
2021-09-11 05:00:00,4385.387
2021-09-11 06:00:00,4416.166
2021-09-11 07:00:00,4622.3745
2021-09-11 08:00:00,4942.681
2021-09-11 09:00:00,5305.478
2021-09-11 10:00:00,5654.939
2021-09-11 11:00:00,5779.287
2021-09-11 12:00:00,5847.501
2021-09-11 13:00:00,5879.0273
2021-09-11 14:00:00,6005.066
2021-09-11 15:00:00,5893.807
2021-09-11 16:00:00,6008.344
2021-09-11 17:00:00,6035.5396
2021-09-11 18:00:00,5991.2827
2021-09-11 19:00:00,5950.2886
2021-09-11 20:00:00,5935.4185
2021-09-11 21:00:00,5897.5044
2021-09-11 22:00:00,5819.1895
2021-09-11 23:00:00,5617.5244
2021-09-12 00:00:00,5434.8213
2021-09-12 01:00:00,5152.457
2021-09-12 02:00:00,4885.8
2021-09-12 03:00:00,4708.791
2021-09-12 04:00:00,4593.5015
2021-09-12 05:00:00,4574.7104
2021-09-12 06:00:00,4608.5024
2021-09-12 07:00:00,4720.32
2021-09-12 08:00:00,4881.6245
2021-09-12 09:00:00,5230.438
2021-09-12 10:00:00,5499.839
2021-09-12 11:00:00,5761.3486
2021-09-12 12:00:00,6013.1665
2021-09-12 13:00:00,6228.105
2021-09-12 14:00:00,6413.209
2021-09-12 15:00:00,6512.6
2021-09-12 16:00:00,6623.3486
2021-09-12 17:00:00,6698.342
2021-09-12 18:00:00,6711.153
2021-09-12 19:00:00,6794.637
2021-09-12 20:00:00,6834.136
2021-09-12 21:00:00,6834.419
2021-09-12 22:00:00,6730.131
2021-09-12 23:00:00,6284.8843
2021-09-13 00:00:00,6131.1426
2021-09-13 01:00:00,5779.9077
2021-09-13 02:00:00,5682.093
2021-09-13 03:00:00,5539.1416
2021-09-13 04:00:00,5443.4
2021-09-13 05:00:00,5512.066
2021-09-13 06:00:00,5848.083
2021-09-13 07:00:00,6337.843
2021-09-13 08:00:00,6808.717
2021-09-13 09:00:00,7144.076
2021-09-13 10:00:00,7403.8955
2021-09-13 11:00:00,7570.8477
2021-09-13 12:00:00,7813.3813
2021-09-13 13:00:00,7995.2783
2021-09-13 14:00:00,7973.6045
2021-09-13 15:00:00,8226.447
2021-09-13 16:00:00,8179.9175
2021-09-13 17:00:00,8295.932
2021-09-13 18:00:00,8164.3438
2021-09-13 19:00:00,8082.571
2021-09-13 20:00:00,7887.613
2021-09-13 21:00:00,7736.186
2021-09-13 22:00:00,7123.8354
2021-09-13 23:00:00,6234.0312
